track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
665AK0ovB11McZRwfa852G,Astronomia,Vicetone,49,72jP2oTZj5eZnyqGqhdBLU,Astronomia,2016-09-16,Crossfit‏‏​​   ‍,5GiPRvTccToqwOzkoAcDrY,edm,electro house,0.653,0.945,5,-2.634,1,0.0959,0.00561,0.915,0.439,0.326,126.091,198095
61veBHF4sj0pKNpXeHF1ah,All Falls Down (feat. Juliander) - Steve Aoki Remix,Alan Walker,49,41oAQmeJ5Njq7fosF9c3Vm,All Falls Down (feat. Juliander) [Remixes],2017-12-01,Crossfit‏‏​​   ‍,5GiPRvTccToqwOzkoAcDrY,edm,electro house,0.66,0.88,1,-3.513,1,0.0698,0.0012,0,0.0782,0.392,104.971,225760
662vtOAyenh4uGaEP8buDu,Complicated (feat. Kiiara) - Diego Miranda & Wolfpack Remix,Dimitri Vegas & Like Mike,40,5ERYGTdyKy9X9BUqOZZC2C,Complicated (The Remixes Part 1),2017-10-06,Crossfit‏‏​​   ‍,5GiPRvTccToqwOzkoAcDrY,edm,electro house,0.524,0.827,8,-5.17,1,0.059,0.00103,0.0267,0.0412,0.236,128.011,250979
5Zpe48RJ5Vs1YuFRodYdeS,Game Over,Martin Garrix,57,28DX5MHDKHdqLJ4UUHmzve,Game Over,2018-04-20,Crossfit‏‏​​   ‍,5GiPRvTccToqwOzkoAcDrY,edm,electro house,0.606,0.941,1,-3.203,1,0.0895,0.00401,0.136,0.398,0.396,128.018,155645
6y8SWSks7t2ANvmwunke0m,The Bump,LOthief,38,2S4EWjH456X55qcP8VymX6,The Bump,2019-07-01,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,0.788,0.806,0,-6.074,1,0.116,0.00511,0.92,0.309,0.374,122.966,166853
7mtHQxn7gie9dFH1bs21hE,Ginger,Riton,58,7lCa8DnB02s8GHy26QqvOw,Ginger,2018-05-18,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.791,0.935,3,-4.118,0,0.074,0.0701,0.00369,0.0511,0.802,121.999,159010
2M1VM5ODWp948GjPLPS5d9,No Fear (feat. Donna Missal),Rudimental,45,1NM3W5jc70vCn65L8cDObX,No Fear (feat. Donna Missal),2017-12-08,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.751,0.739,0,-6.402,0,0.0708,0.0761,0.886,0.107,0.691,125.016,232271
3y5GQLGbxrGQtBeOHDIviy,Crazy Bitch - Original Mix,Route 94,16,1WxIVjaoNQzTfV5ZXMd2ls,House & Pressure,2017-06-09,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.814,0.734,7,-9.925,1,0.0706,6.83e-5,0.718,0.0888,0.104,124.013,402423
4KmVFTtbs2SddeQF5BMe67,The Wave,Madeaux,28,2KggeHjdPJWl75Zb2Xuc8v,Burn,2018-03-23,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.855,0.499,7,-6.872,1,0.0663,0.0307,0.0112,0.148,0.306,124.05,203093
1YDFdfd0ozvJKa2KG94vHg,Road Trips,Kyle Watson,0,0u3tGVVJ8R6oy1ZODE9H4z,Road Trips Ep,2017-03-24,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.913,0.568,6,-9.01,0,0.135,0.0226,0.654,0.079,0.629,121.989,299181
2iQOfVX0N8aDmqQnS1cwCV,My Beat,Veerus,35,2togKg7SILFLakngUUqIK8,Suara Showroom 21,2014-02-10,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.9,0.832,11,-7.691,0,0.0537,0.00368,0.783,0.0619,0.0353,124.99,417347
57T6tikkGJVT2RAJSFt1c4,Boxed Off - Original Mix,Patrick Topping,39,2cjxxZWWo97mnKuD31eRhX,Boxed Off,2014-04-28,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.809,0.472,8,-7.672,0,0.0718,0.0231,0.92,0.0916,0.747,123.962,364540
2b1CFo1MDf6FHL8MC6IX0T,World In Action,Mat.Joe,40,6ODWmc6V7VafBVffcOWWyC,Bang 2 Drum EP,2017-11-13,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.772,0.855,2,-7.9,1,0.0566,2e-4,0.266,0.389,0.367,124.996,236286
33FIqQgI9ARTSsMj2Vyvxq,How,Volkoder,45,4mfFCcN9DYNmgmyNSzOnX0,How I Talk,2018-09-21,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.805,0.962,5,-8.781,0,0.0672,6.83e-4,0.895,0.0806,0.674,126.027,365870
1NZMIqv8Rxp66PGFV6i2fb,Titan - Original Mix,Blasterjaxx,0,4rpOz2m78DA8n4uWwU3fcM,Titan,2014-02-17,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.683,0.935,1,-4.63,0,0.0452,0.00314,0.791,0.0724,0.353,127.968,361870
1Bud9ynlPCjkqgzyEaZWPD,Don't Start Now - Kungs Remix,Dua Lipa,47,00TVWXNj7RLb6WDWjRVtDL,Don't Start Now (Kungs Remix),2019-12-18,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.663,0.699,11,-7.102,0,0.263,0.0356,0,0.0589,0.251,122.004,216256
1cdxASY14bpbX32PV8KR2a,The Dumbo's Party,Alizzmatic,21,4sOtdM0dC1NABExqx4s31p,The Port,2018-05-01,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.768,0.967,10,-6.685,0,0.051,0.0949,0.85,0.0904,0.788,127.964,147187
6cd4bYMKUYH6DL8BcykSau,Bourdeaux,Croma,21,3360RKD1GIZqHxlkgxJGtR,Bourdeaux,2016-11-24,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.646,0.803,5,-5.389,0,0.0538,0.0599,0.785,0.419,0.562,120.039,230500
03MFnTJVWIB5e0uCTnGnr7,The Black Hole,Martin Numan,20,6Xa2lq5fMJrEynm2i7Fy38,The Black Hole,2018-03-19,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.74,0.87,8,-6.423,0,0.0527,2.86e-4,0.813,0.0982,0.727,121.996,220328
658CdDgzlC3vMYyuho3Thl,Flight,Semser,17,2K2gRaa3xoO2XOb8VJ02VS,Blocksound,2018-04-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.723,0.914,7,-9.359,1,0.0801,0.00608,0.878,0.104,0.663,127.968,121875
4ecbiEfPKhsWXYKrGhZ18H,Poison (Interlude),Tetengo,18,5DHdv0N7qILNYb0IzMbR1T,Electroshow,2018-06-21,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.8,0.588,7,-7.24,1,0.0768,0.0946,0.826,0.108,0.907,128.068,31875
29JcbvLwr0FdyHyRme8nRt,Nicaragua,Tetengo,15,5DHdv0N7qILNYb0IzMbR1T,Electroshow,2018-06-21,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.686,0.84,1,-6.768,1,0.0769,0.0191,0.749,0.0808,0.387,128,166875
4ULVqqz1ENoK1JtrbcRoOm,Crazy Flow,Rob Stepwart,14,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.839,0.865,0,-6.569,0,0.168,0.0058,0.918,0.254,0.0757,128.012,190100
2Xn9RATH8iAAbfipxhMMFK,Someone Like You,Dj Electrocimatic,17,28FIA1bhvxZxUAMfXuD5cn,When the Bats Go Through the Night,2019-03-10,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.732,0.915,1,-7.372,1,0.0504,0.00742,0.831,0.0289,0.761,135.067,152889
09TCc7C0viVPz8CisbSveR,Feeling Awake,Daemus Moon,16,6GlL7UXs4Ty8lpJ7eJBqis,Magnum,2019-04-28,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.662,0.927,0,-6.172,1,0.302,0.0898,0.731,0.651,0.41,126.966,125742
38ec90xq2fKFMRJJahgnYX,Hangover,Dynoro,66,3wa8KIJVLemjtdJvPQJc4t,Hangover,2018-01-17,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.757,0.719,5,-8.029,1,0.0646,0.0253,0.0113,0.252,0.155,128.007,142515
20WcuVfTh0QFkIsJUncdON,Tokyo Drift,KVSH,66,30T7fY1M0GTKH8JIPFfLcP,Tokyo Drift,2017-03-13,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.844,0.767,10,-4.851,1,0.0461,0.053,1.53e-5,0.166,0.342,125.989,222857
4c5rHzLbUDJZ2mOdr01ciM,One Single Day,Kaan Pars,37,6RVBA9dAv5rB0lhL5XsBWf,One Single Day,2018-01-14,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.767,0.618,1,-8.594,0,0.0968,0.693,5.95e-5,0.119,0.266,124.043,191635
3dhPpCQvw3kn7so6mkTbJ3,After Life (feat. Stacy Barthe),Tchami,57,7uZZFBdOR9qqmmV5WLUDNP,After Life (feat. Stacy Barthe),2015-03-17,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.604,0.903,0,-4.231,1,0.0449,1.76e-4,0.53,0.0586,0.078,125.989,293333
1hcJnBEipKvSyL9QE4bcQ7,Everytime,Toby Green,47,4AXUOQblTpBpz1e4kGUVxk,Everytime,2016-05-16,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.618,0.906,10,-3.022,0,0.0357,0.0502,0.106,0.304,0.544,124.988,157440
57ZeEWgI2hKqb5jUgGRC6e,Leave The World,Gaullin,43,3YKf1Wf4L852vLmnbMjp92,Leave The World,2017-12-05,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.724,0.659,1,-8.212,1,0.0809,0.133,0.00168,0.235,0.394,125.056,171168
2rzGN2eI7TsJe5xzx9sOb2,Op Opa,Gaullin,57,1JNI1bceJ8ZGP9PR2GsMZV,Op Opa,2018-05-09,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.823,0.741,1,-7.99,1,0.132,0.12,9.72e-5,0.348,0.294,124.985,173649
23xGpqAFo0FniuBhdrSiZ2,Second Chances,Kaan Pars,33,4L9nBWEHIgZ7iRtHoTBezt,Second Chances,2018-11-29,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.741,0.725,6,-7.272,1,0.222,0.343,0.00441,0.108,0.365,121.987,174103
5xSGWKadCR6lZu68cVkrLI,Pumped up Kicks (feat. Joy Corporation),Dubdogz,60,5E7pK7dGQqeXnG5HfFHBUO,Pumped up Kicks (feat. Joy Corporation),2016-10-10,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.755,0.795,5,-6.302,0,0.0411,0.00264,0.0195,0.0948,0.689,121.991,342361
1uwAzLSe1a9KrtrMJOyE26,Smack That,Erd1,46,28G24NzHtc2VJZPN5As9PU,Smack That,2019-01-08,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.835,0.819,1,-7.625,1,0.0308,0.195,6.03e-4,0.336,0.914,119.017,186593
0hur9YKoUq3uwte8K30zlC,With Or Without You - Kage Remix,Maddix,32,0USfhDEFaev3COvvp5CIAj,With Or Without You (Kage Remix),2019-12-13,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.776,0.801,7,-5.093,0,0.157,0.296,0.102,0.155,0.663,124.107,204194
5RsHNGJRuEpWPPt32d6Ewp,Belong,Wyko,24,4q2YItx7gks0iDRmKiGWah,Belong,2019-11-08,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.742,0.849,0,-6.339,1,0.0925,0.00313,0.854,0.111,0.163,132.062,170919
3gM00KjzFqb375IGk7FyWL,With Or Without You,Maddix,39,6ArbhTb5tiP6Wx8jTCjp8T,With Or Without You,2019-09-20,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.417,0.93,7,-3.244,0,0.0488,0.00419,0.171,0.454,0.0998,150.009,177500
2fXtvX2qWh6CsUdKtaqddt,GURU,Maski & Banga,28,2OXkXIyZNK3KsyskwFf63Z,GURU,2019-11-22,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.665,0.98,1,-1.533,0,0.129,0.0039,0.0401,0.105,0.205,127.938,138984
0Qv5qTV99tE5tRo5Kqde4D,Ready For Action,Dimitri Vegas & Like Mike,55,1nydlQVfrtD8Bupk7oYfNn,Ready For Action (Radio Mix),2017-06-02,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.639,0.973,10,-4.644,0,0.107,0.00403,0.00336,0.336,0.168,130.046,224769
076jREnPu9sinABTfdw9Xi,Calabria - Firebeatz Remix,Rune RK,60,6mhzvpz4HEmj9fSPFGRMoc,Calabria (Firebeatz Remix),2014-10-27,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.649,0.887,10,-2.782,1,0.0651,8.38e-4,0.49,0.295,0.427,128.04,217784
0WSjVLITbxV6kVXndziQDm,Drop That Low (When I Dip),Tujamo,69,3ijcuTSUg192BerlqA1gxR,Drop That Low (When I Dip),2016-04-01,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.586,0.896,5,-4.132,0,0.372,0.00945,0.836,0.121,0.103,125.744,160000
0MVX5xKgWP77Qtvs72gKSG,TRN IT UP,Matt Watkins,23,5FgxkRiCjfBo9VWXYD1Yy0,Miami Festival EP 2018 (Presented by Revealed Recordings),2018-03-16,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.534,0.921,10,-2.621,0,0.182,0.00145,7.19e-4,0.216,0.321,115.102,155625
20Q0qLW27rm9Pq2pO1bwzK,Won't Stop Rocking,R3HAB,58,1hxiEVPiDLAPn4vRasJkel,Won't Stop Rocking,2015-11-06,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.593,0.869,7,-3.454,0,0.0575,0.0945,0.00428,0.184,0.173,128.003,187500
24fdXM8HLxcim9YwQIKrha,Where We Belong,The Golden Army,23,35gzXHkFLgaJKy8mUuKUlN,Where We Belong,2019-11-15,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.344,0.919,6,-3.363,0,0.0608,0.103,0.00677,0.117,0.265,147.783,197565
41ksghOPftN3m8UBPiM8Eu,Shambo,NAEMS,23,4wurQkpmcUEyDBhnmjHuvo,Shambo,2019-06-07,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.535,0.99,6,-1.338,0,0.104,0.0645,0.779,0.155,0.0852,140.041,147429
60bhhX6Jxyldf26yuQKfnP,Rocket - Original Mix,W&W,36,4z0vz4rcr5mH0dH6kFGqe2,Rocket,2014-05-05,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.674,0.956,8,-2.938,1,0.0559,8.85e-4,0.599,0.071,0.107,128.034,315000
2bd7KLt028ssKE0K0WYWXl,Break Through The Silence - Radio Edit,Martin Garrix,4,5D8IRQ0MLsDQ5t6CMf6vWV,Break Through The Silence EP,2015-07-27,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.573,0.95,9,-5.167,1,0.0666,0.00289,0.00119,0.299,0.153,128.013,204772
69zxj1EFDfAouZu9JDmQld,Secrets - Radio Edit,Tiësto,65,4p3CULd5VeCSikL0PYkoP3,Secrets (Radio Edit),2015-04-03,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.677,0.811,11,-4.53,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,216967
3TuVVHeIC7rxINHJBsOA7T,Let It Move Ya,Bass Modulators,25,03RozG0RLHoGpc61HncAZc,Let It Move Ya,2016-10-10,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.349,0.969,0,-2.468,1,0.0753,0.00553,0.0346,0.355,0.405,132.013,181590
3ActcmE8M7DpBHQiRFSx5G,Strong,R3HAB,1,1qY6cXLpp5IbCekO95Q62T,Strong,2015-11-27,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.448,0.856,5,-3.162,0,0.0537,0.0211,2e-5,0.2,0.511,127.977,169102
4kPBncgyAQsrNozmB10ntb,Once Again - Original Mix,Headhunterz,23,2dDs74hyZ2BzKaxGUBMAYQ,Once Again,2015-03-27,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.644,0.768,4,-4.735,0,0.0544,3.84e-4,0.0609,0.154,0.0813,130.021,286314
1AdfHX1DE79Q6walr15N7c,Birds Fly - W&W Festival Mix Edit,Hardwell,17,3MnBKsNCW5X5Qyi5GSVgPk,United We Are (Remixed),2015-12-04,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.574,0.903,3,-4.938,0,0.0638,8.3e-4,5.03e-4,0.123,0.191,127.955,339375
1bgTKf3PAKmxfS24pWXGEC,Let's Go,Rick Mitchells,16,58HRgI48kCRmlo8GzG0vgt,Let's Go,2016-08-01,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.584,0.898,1,-4.884,1,0.216,0.0259,0.331,0.451,0.081,127.97,200391
6ulV6BN8zJe3t9JyvaEAsT,The One,W&W,46,2Ce207DBtIEFQjKU75Dnh2,The One,2015-06-29,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.614,0.922,2,-3.257,1,0.23,0.169,0.00664,0.197,0.615,126.025,148738
58ctD8HaEUXJkdv7TTsmG8,Dreamer - Nicky Romero Remix,Martin Garrix,52,05anULzMxwpFurSgQ0WLNk,Dreamer (Remixes Vol. 1),2018-12-07,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,0.435,0.751,1,-4.999,1,0.0599,0.128,0,0.253,0.346,124.332,224762
17dzcc3DPZOoW4mtq1r1Dr,Blackbird,Jonas Aden,3,1nPjnw2l59kVVizsh9hwHf,Blackbird,2019-02-01,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,0.4,0.798,2,-5.385,1,0.061,0.0171,0.691,0.0551,0.2,125.943,163705
6awLXIvXP7QzU4iTmhIQMD,Relieve,Blinders,42,66NV0awTfkF6T1sSgoU2dq,Relieve,2019-03-08,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,0.689,0.956,5,-3.837,0,0.101,0.0663,0.176,0.393,0.401,128.088,164062
6EXl6ZF6rXm6qCsKeizJ1b,Grapevine,Tiësto,13,4gAPiXbAyicBwaTBFKVrJu,Grapevine,2018-10-26,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.714,0.828,3,-4.663,1,0.0598,0.00514,0.154,0.32,0.208,124.034,150968
2BmSJT236U5CVuVrgLjBDJ,No Trouble Now,YNKKX,17,6r6tkXVVH9PIMDMETD9njU,No Trouble Now,2019-06-21,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.631,0.802,8,-3.634,1,0.0354,0.0581,0,0.251,0.191,128.009,189375
7G9gZnOXPqmOHRi05wszac,Money,Brodi,14,1ozaqvD2Nrmn9sy3R1rzHx,Money,2019-05-03,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.736,0.983,7,-2.353,1,0.0517,0.00384,0.248,0.309,0.515,122.941,145366
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,Martin Garrix,69,3z4efVJv1e3GmoR7PybqHR,2019 Remixed,2019-12-31,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.584,0.79,11,-6.128,1,0.0589,0.0455,0,0.213,0.291,127.972,239062
3oJkJtQFOmpwSl9RuIXsA7,Cold Walls,Desert Minds,22,19yJ28qrv2DljKFECbzczH,Cold Walls,2019-04-19,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.575,0.71,1,-6.473,0,0.0372,0.0193,4.19e-5,0.0889,0.168,142.145,195000
4bTXlRMCRFwDAqt8QEZwQW,For You - Jay Dixie Remix,Deep Chills,24,0LMWleJSldOeuCVjjykIpU,For You (The Remixes),2018-11-02,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.886,0.692,7,-5.193,1,0.186,0.171,1.6e-4,0.372,0.668,123.994,192591
6J7WMB5GII6pEOzy687jhO,Beautiful People (feat. Khalid) - NOTD Remix,Ed Sheeran,66,2oEcytQ5u5QtR9VZc2XgE2,Beautiful People (feat. Khalid) [NOTD Remix],2019-07-11,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.702,0.794,3,-5.913,1,0.0562,0.00715,4.56e-5,0.11,0.37,103.972,162081
7CDRaqIaJYJoxa4tlhcihh,Someone,Pete Kingsman,32,7jgIEZC9DTfT2egGFAUdsL,Someone,2018-07-20,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.564,0.746,0,-6.353,1,0.0455,0.0196,0,0.118,0.404,144.963,219658
33fQvV0TrknVsH71PxbbOQ,Life Is Music,Blasterjaxx,52,06usQPsFTsqoAK1Hz1WJmv,Life Is Music,2019-12-13,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.495,0.983,9,-4.841,1,0.117,0.00205,0.892,0.35,0.0756,131.987,142727
2J7SwOy4hDMM13bckv87GD,Faith (with Dolly Parton) [feat. Mr. Probz] - Jewelz & Sparks Remix,Galantis,46,08hKo1i6yqkZqY0bLVsSPr,Faith (with Dolly Parton) [feat. Mr. Probz] [Jewelz & Sparks Remix],2019-11-22,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.72,0.957,5,-1.689,0,0.0735,0.00106,0.00441,0.0298,0.191,128.007,245156
223eE5VXGwB822AeZppRKk,Money Money,Yves V,39,4XLu5mSGA5YnHyIxlMNIph,Money Money / Show Me EP,2019-12-09,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.671,0.937,1,-4.796,1,0.0749,8.08e-5,0.906,0.192,0.302,126.061,151000
4kKkUSAvAoea2fQxKUMphm,The Power (feat. Snap!),Tommie Sunshine,55,2vOfwiAEzwTWy0FIPJzspK,The Power (feat. Snap!),2019-07-26,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.661,0.991,2,-2.942,1,0.0708,0.00232,0.737,0.303,0.817,128.059,172452
2106G7MY2XnVyqij2bJVGH,Children Of Today,Blasterjaxx,59,7oAaiRep9wYWIcBpGQGLKU,Children Of Today,2019-04-19,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.507,0.836,6,-4.357,0,0.038,0.00892,5.98e-4,0.485,0.333,130.027,169385
3exfZvhswhrX31FZKj3N4v,Legend,VINAI,36,65UqNSY4A2uR1kbmZbJxO3,Legend,2015-05-04,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.187,0.994,7,-1.25,1,0.0901,0.125,0.191,0.241,0.107,191.814,240000
5hvoedbyY9mLFsaxxP5oi7,Fireflies (feat. Luciana),Bassjackers,58,0NJA4KO9I5kd6AYOl5vsTk,Fireflies (feat. Luciana),2016-08-19,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.643,0.817,4,-3.506,0,0.0472,0.0164,0.00239,0.126,0.381,128.119,184697
5O0N3ZAdaxGaM89UlkGQPB,Move - Showtek Radio Edit,twoloud,35,20USeGaIBDh4EuMao3LXKo,Move (Showtek Edit),2015-05-04,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.568,0.914,5,-3.655,0,0.0529,0.00297,1.02e-4,0.223,0.479,128.078,190603
1QxS9R90ukf9T6ukPTu6GC,The Hum - Short Edit,Dimitri Vegas & Like Mike,45,6PNozmusgfjUxDShevL6Lb,The Hum,2015-05-08,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.729,0.947,11,-3.103,0,0.0458,0.211,0.822,0.367,0.209,130.005,211000
1UPyhGntpIx9jGJ5UVtKVS,Call Me A Spaceman - Radio Edit,Hardwell,58,3kARXHLsd4qAUuTtK3jztK,Call Me A Spaceman,2012-05-18,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.581,0.877,3,-3.595,0,0.0486,0.0172,0,0.248,0.35,127.952,189375
5UCWi63ktWEuhOCapRA7c2,Cosmic Dark - Radio Edit,Pitchback,23,7q7JhxgkvuAGJGyd4Bk8px,Cosmic Dark,2016-06-17,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.512,0.915,11,-5.377,0,0.136,0.00153,0.0164,0.523,0.288,130.05,195692
3DvI90KaMY2TPHaFYY4GWM,Soldier,Blasterjaxx,43,31IiNA8PRCK5XmtrRjmKwZ,Soldier,2016-04-08,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.562,0.799,3,-5.443,0,0.0739,0.00382,0.00514,0.146,0.0522,127.912,193135
2PTGsNUxsxKSkgaCHQRjRA,Turn up the Speakers - Radio Edit,Afrojack,37,5jUNMLCpxcMrmzCLuEaaHj,Turn up the Speakers,2014-10-20,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.692,0.898,10,-5.276,1,0.044,0.09,0.941,0.478,0.34,127.993,183747
5MPyPukGFvGBieVn34HdiY,Hands Up,J-ZAID,24,4cbVJ5mScRm9bfmZMua3ix,Hands Up,2019-12-20,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.638,0.547,1,-16.105,0,0.0433,4.12e-4,0.285,0.0854,0.0393,127.996,273809
